disp_id;client_id;account_id;type
4319;4319;3580;d
4320;4320;3581;o
4321;4321;3582;o
4322;4322;3582;d
4323;4323;3583;o
4324;4324;3583;d
4325;4325;3584;o
4326;4326;3585;o
4327;4327;3585;d
4328;4328;3586;o
4329;4329;3587;o
4330;4330;3588;o
4331;4331;3589;o
4332;4332;3590;o
4333;4333;3591;o
4334;4334;3591;d
4335;4335;3592;o
4336;4336;3593;o
4337;4337;3594;o
4338;4338;3595;o
4339;4339;3596;o
4340;4340;3597;o
4341;4341;3598;o
4342;4342;3599;o
4343;4343;3600;o
4344;4344;3601;o
4345;4345;3602;o
4346;4346;3603;o
4347;4347;3604;o
4348;4348;3605;o
4349;4349;3606;o
4350;4350;3606;d
4352;4352;3608;o
4353;4353;3609;o
4354;4354;3609;d
4355;4355;3610;o
4358;4358;3612;o
4359;4359;3613;o
4360;4360;3614;o
4361;4361;3615;o
4362;4362;3616;o
4363;4363;3616;d
4364;4364;3617;o
4365;4365;3618;o
4367;4367;3620;o
4368;4368;3621;o
4369;4369;3622;o
4370;4370;3623;o
4371;4371;3624;o
4372;4372;3625;o
4373;4373;3626;o
4376;4376;3628;o
4377;4377;3629;o
4380;4380;3631;o
4381;4381;3632;o
4382;4382;3633;o
4383;4383;3634;o
4384;4384;3635;o
4385;4385;3636;o
4386;4386;3637;o
4387;4387;3638;o
4388;4388;3639;o
4389;4389;3640;o
4390;4390;3641;o
4393;4393;3643;o
4394;4394;3644;o
4395;4395;3645;o
4396;4396;3646;o
4397;4397;3646;d
4398;4398;3647;o
4399;4399;3648;o
4400;4400;3649;o
4401;4401;3650;o
4402;4402;3651;o
4403;4403;3652;o
4404;4404;3653;o
4405;4405;3654;o
4406;4406;3655;o
4407;4407;3656;o
4408;4408;3657;o
4409;4409;3657;d
4410;4410;3658;o
4411;4411;3659;o
4412;4412;3659;d
4413;4413;3660;o
4414;4414;3661;o
4415;4415;3662;o
4416;4416;3663;o
4417;4417;3664;o
4418;4418;3665;o
4420;4420;3667;o
4421;4421;3668;o
4422;4422;3669;o
4423;4423;3670;o
4424;4424;3671;o
4425;4425;3671;d
4426;4426;3672;o
4427;4427;3673;o
4428;4428;3674;o
4429;4429;3675;o
4430;4430;3675;d
4431;4431;3676;o
4432;4432;3677;o
4433;4433;3678;o
4434;4434;3679;o
4435;4435;3679;d
4436;4436;3680;o
4437;4437;3681;o
4438;4438;3681;d
4439;4439;3682;o
4440;4440;3683;o
4441;4441;3683;d
4442;4442;3684;o
4444;4444;3686;o
4445;4445;3686;d
4446;4446;3687;o
4447;4447;3687;d
4448;4448;3688;o
4449;4449;3689;o
4450;4450;3690;o
4451;4451;3691;o
4452;4452;3692;o
4453;4453;3693;o
4454;4454;3693;d
4455;4455;3694;o
4456;4456;3695;o
4457;4457;3696;o
4458;4458;3697;o
4459;4459;3698;o
4460;4460;3698;d
4461;4461;3699;o
4462;4462;3700;o
4463;4463;3701;o
4464;4464;3702;o
4465;4465;3703;o
4466;4466;3704;o
4467;4467;3705;o
4468;4468;3705;d
4469;4469;3706;o
4471;4471;3708;o
4472;4472;3709;o
4473;4473;3710;o
4474;4474;3711;o
4476;4476;3712;o
4477;4477;3713;o
4478;4478;3713;d
4479;4479;3714;o
4480;4480;3715;o
4481;4481;3716;o
4482;4482;3717;o
4483;4483;3718;o
4484;4484;3719;o
4485;4485;3720;o
4486;4486;3720;d
4487;4487;3721;o
4488;4488;3721;d
4489;4489;3722;o
4490;4490;3722;d
4491;4491;3723;o
4492;4492;3724;o
4493;4493;3725;o
4494;4494;3726;o
4495;4495;3727;o
4496;4496;3728;o
4497;4497;3728;d
4498;4498;3729;o
4499;4499;3729;d
4500;4500;3730;o
4501;4501;3731;o
4502;4502;3732;o
4503;4503;3732;d
4504;4504;3733;o
4505;4505;3733;d
4506;4506;3734;o
4507;4507;3735;o
4508;4508;3736;o
4509;4509;3736;d
4510;4510;3737;o
4511;4511;3738;o
4512;4512;3739;o
4514;4514;3741;o
4515;4515;3742;o
4516;4516;3743;o
4518;4518;3745;o
4519;4519;3746;o
4520;4520;3747;o
4521;4521;3748;o
4522;4522;3749;o
4523;4523;3749;d
4524;4524;3750;o
4525;4525;3750;d
4526;4526;3751;o
4527;4527;3752;o
4528;4528;3753;o
4529;4529;3754;o
4530;4530;3754;d
4531;4531;3755;o
4532;4532;3756;o
4533;4533;3757;o
4534;4534;3758;o
4535;4535;3759;o
4536;4536;3760;o
4539;4539;3763;o
4540;4540;3764;o
4541;4541;3765;o
4542;4542;3766;o
4543;4543;3767;o
4544;4544;3768;o
4545;4545;3769;o
4546;4546;3770;o
4547;4547;3771;o
4548;4548;3772;o
4549;4549;3773;o
4550;4550;3774;o
4551;4551;3775;o
4552;4552;3775;d
4553;4553;3776;o
4554;4554;3777;o
4555;4555;3778;o
4556;4556;3779;o
4557;4557;3780;o
4558;4558;3780;d
4559;4559;3781;o
4560;4560;3782;o
4561;4561;3783;o
4562;4562;3784;o
4563;4563;3785;o
4564;4564;3785;d
4565;4565;3786;o
4567;4567;3787;o
4568;4568;3788;o
4569;4569;3789;o
4570;4570;3790;o
4571;4571;3791;o
4572;4572;3792;o
4573;4573;3793;o
4574;4574;3794;o
4575;4575;3795;o
4576;4576;3796;o
4577;4577;3797;o
4578;4578;3798;o
4579;4579;3799;o
4580;4580;3800;o
4581;4581;3801;o
4582;4582;3802;o
4583;4583;3803;o
4584;4584;3804;o
4585;4585;3805;o
4586;4586;3805;d
4587;4587;3806;o
4588;4588;3807;o
4589;4589;3808;o
4590;4590;3809;o
4591;4591;3810;o
4592;4592;3811;o
4593;4593;3812;o
4594;4594;3813;o
4595;4595;3813;d
4596;4596;3814;o
4597;4597;3815;o
4598;4598;3816;o
4599;4599;3816;d
4600;4600;3817;o
4601;4601;3818;o
4602;4602;3818;d
4603;4603;3819;o
4604;4604;3820;o
4605;4605;3821;o
4606;4606;3822;o
4607;4607;3823;o
4608;4608;3824;o
4609;4609;3825;o
4610;4610;3826;o
4611;4611;3827;o
4612;4612;3828;o
4615;4615;3830;o
4617;4617;3832;o
4618;4618;3832;d
4619;4619;3833;o
4620;4620;3834;o
4621;4621;3834;d
4622;4622;3835;o
4623;4623;3836;o
4624;4624;3837;o
4625;4625;3837;d
4626;4626;3838;o
4627;4627;3839;o
4628;4628;3839;d
4629;4629;3840;o
4630;4630;3840;d
4631;4631;3841;o
4632;4632;3842;o
4633;4633;3843;o
4634;4634;3844;o
4635;4635;3844;d
4636;4636;3845;o
4637;4637;3846;o
4638;4638;3847;o
4639;4639;3848;o
4640;4640;3849;o
4641;4641;3850;o
4642;4642;3850;d
4643;4643;3851;o
4644;4644;3852;o
4647;4647;3854;o
4648;4648;3855;o
4649;4649;3856;o
4650;4650;3857;o
4651;4651;3858;o
4652;4652;3859;o
4653;4653;3860;o
4654;4654;3861;o
4655;4655;3861;d
4656;4656;3862;o
4657;4657;3863;o
4658;4658;3864;o
4659;4659;3865;o
4660;4660;3866;o
4661;4661;3867;o
4662;4662;3868;o
4663;4663;3869;o
4664;4664;3870;o
4665;4665;3871;o
4666;4666;3871;d
4667;4667;3872;o
4668;4668;3872;d
4670;4670;3874;o
4671;4671;3874;d
4672;4672;3875;o
4673;4673;3876;o
4674;4674;3877;o
4675;4675;3878;o
4677;4677;3880;o
4678;4678;3881;o
4679;4679;3882;o
4680;4680;3883;o
4681;4681;3884;o
4682;4682;3884;d
4683;4683;3885;o
4684;4684;3886;o
4685;4685;3887;o
4686;4686;3888;o
4687;4687;3889;o
4688;4688;3889;d
4689;4689;3890;o
4690;4690;3891;o
4691;4691;3891;d
4692;4692;3892;o
4693;4693;3893;o
4694;4694;3893;d
4695;4695;3894;o
4696;4696;3894;d
4697;4697;3895;o
4698;4698;3896;o
4699;4699;3897;o
4700;4700;3898;o
4701;4701;3899;o
4704;4704;3901;o
4705;4705;3902;o
4706;4706;3903;o
4707;4707;3903;d
4708;4708;3904;o
4709;4709;3905;o
4710;4710;3906;o
4711;4711;3906;d
4712;4712;3907;o
4713;4713;3908;o
4714;4714;3908;d
4715;4715;3909;o
4716;4716;3910;o
4717;4717;3911;o
4718;4718;3912;o
4719;4719;3913;o
4720;4720;3914;o
4721;4721;3915;o
4722;4722;3916;o
4723;4723;3917;o
4724;4724;3918;o
4725;4725;3919;o
4726;4726;3919;d
4727;4727;3920;o
4728;4728;3920;d
4729;4729;3921;o
4730;4730;3922;o
4731;4731;3923;o
4732;4732;3924;o
4733;4733;3925;o
4734;4734;3926;o
4735;4735;3926;d
4736;4736;3927;o
4737;4737;3928;o
4739;4739;3930;o
4740;4740;3931;o
4741;4741;3932;o
4742;4742;3933;o
4743;4743;3933;d
4744;4744;3934;o
4745;4745;3935;o
4746;4746;3936;o
4747;4747;3937;o
4748;4748;3937;d
4749;4749;3938;o
4750;4750;3939;o
4751;4751;3940;o
4752;4752;3941;o
4753;4753;3941;d
4754;4754;3942;o
4755;4755;3943;o
4756;4756;3944;o
4757;4757;3944;d
4758;4758;3945;o
4759;4759;3945;d
4760;4760;3946;o
4761;4761;3946;d
4762;4762;3947;o
4763;4763;3948;o
4764;4764;3949;o
4765;4765;3950;o
4766;4766;3951;o
4767;4767;3952;o
4768;4768;3953;o
4769;4769;3954;o
4770;4770;3954;d
4771;4771;3955;o
4772;4772;3956;o
4773;4773;3957;o
4774;4774;3958;o
4775;4775;3958;d
4776;4776;3959;o
4777;4777;3960;o
4778;4778;3960;d
4779;4779;3961;o
4780;4780;3962;o
4781;4781;3963;o
4782;4782;3964;o
4783;4783;3965;o
4784;4784;3966;o
4785;4785;3966;d
4786;4786;3967;o
4787;4787;3968;o
4788;4788;3969;o
4789;4789;3970;o
4790;4790;3971;o
4791;4791;3972;o
4792;4792;3973;o
4793;4793;3974;o
4794;4794;3975;o
4795;4795;3976;o
4796;4796;3977;o
4797;4797;3978;o
4798;4798;3979;o
4799;4799;3980;o
4800;4800;3980;d
4801;4801;3981;o
4802;4802;3982;o
4803;4803;3983;o
4804;4804;3984;o
4805;4805;3985;o
4806;4806;3986;o
4807;4807;3987;o
4808;4808;3988;o
4809;4809;3989;o
4810;4810;3989;d
4811;4811;3990;o
4812;4812;3991;o
4813;4813;3992;o
4814;4814;3993;o
4815;4815;3994;o
4816;4816;3994;d
4817;4817;3995;o
4818;4818;3996;o
4819;4819;3997;o
4820;4820;3998;o
4821;4821;3999;o
4822;4822;3999;d
4823;4823;4000;o
4824;4824;4001;o
4826;4826;4003;o
4831;4831;4008;o
4832;4832;4009;o
4833;4833;4010;o
4836;4836;4013;o
4837;4837;4014;o
4853;4853;4026;o
4861;4861;4033;o
4862;4862;4034;o
4863;4863;4035;o
4877;4877;4047;o
4882;4882;4052;o
4886;4886;4055;o
4892;4892;4059;o
4901;4901;4066;o
4904;4904;4069;o
4906;4906;4071;o
4907;4907;4071;d
4915;4915;4078;o
4916;4916;4079;o
4918;4918;4081;o
4919;4919;4082;o
4923;4923;4086;o
4925;4925;4088;o
4927;4927;4090;o
4928;4928;4091;o
4929;4929;4092;o
4930;4930;4093;o
4937;4937;4099;o
4941;4941;4102;o
4942;4942;4103;o
4944;4944;4105;o
4949;4949;4109;o
4956;4956;4116;o
4959;4959;4119;o
4961;4961;4121;o
4968;4968;4127;o
4969;4969;4128;o
4972;4972;4130;o
4974;4974;4131;o
4975;4975;4131;d
4976;4976;4132;o
4979;4979;4134;o
4989;4989;4140;o
4992;4992;4143;o
4993;4993;4144;o
4994;4994;4144;d
5002;5002;4150;o
5010;5010;4156;o
5012;5012;4158;o
5013;5013;4159;o
5016;5016;4161;o
5028;5028;4171;o
5030;5030;4173;o
5046;5046;4186;o
5050;5050;4190;o
5056;5056;4195;o
5067;5067;4204;o
5072;5072;4208;o
5081;5081;4214;o
5093;5093;4225;o
5107;5107;4237;o
5108;5108;4237;d
5111;5111;4240;o
5117;5117;4245;o
5126;5126;4253;o
5127;5127;4254;o
5128;5128;4255;o
5132;5132;4258;o
5133;5133;4259;o
5134;5134;4260;o
5137;5137;4263;o
5138;5138;4264;o
5141;5141;4266;o
5143;5143;4268;o
5144;5144;4268;d
5145;5145;4269;o
5149;5149;4273;o
5152;5152;4276;o
5159;5159;4283;o
5163;5163;4286;o
5164;5164;4287;o
5171;5171;4293;o
5175;5175;4296;o
5180;5180;4301;o
5189;5189;4309;o
5200;5200;4318;o
5201;5201;4318;d
5203;5203;4320;o
5204;5204;4321;o
5212;5212;4328;o
5213;5213;4329;o
5214;5214;4330;o
5215;5215;4330;d
5217;5217;4332;o
5223;5223;4336;o
5224;5224;4337;o
5232;5232;4342;o
5233;5233;4343;o
5236;5236;4346;o
5237;5237;4347;o
5240;5240;4349;o
5241;5241;4350;o
5243;5243;4352;o
5245;5245;4354;o
5246;5246;4355;o
5247;5247;4356;o
5249;5249;4358;o
5253;5253;4361;o
5254;5254;4361;d
5263;5263;4368;o
5273;5273;4375;o
5275;5275;4377;o
5277;5277;4379;o
5281;5281;4383;o
5283;5283;4385;o
5284;5284;4386;o
5287;5287;4389;o
5308;5308;4405;o
5312;5312;4408;o
5313;5313;4408;d
5318;5318;4413;o
5319;5319;4413;d
5320;5320;4414;o
5321;5321;4414;d
5322;5322;4415;o
5323;5323;4416;o
5325;5325;4418;o
5326;5326;4418;d
5333;5333;4423;o
5334;5334;4424;o
5337;5337;4427;o
5338;5338;4427;d
5347;5347;4434;o
5352;5352;4437;o
5353;5353;4438;o
5354;5354;4439;o
5358;5358;4442;o
5362;5362;4445;o
5364;5364;4447;o
5365;5365;4447;d
5366;5366;4448;o
5367;5367;4448;d
5374;5374;4454;o
5376;5376;4456;o
5379;5379;4458;o
5384;5384;4462;o
5385;5385;4463;o
5389;5389;4467;o
5392;5392;4470;o
5393;5393;4471;o
5395;5395;4473;o
5397;5397;4475;o
5398;5398;4475;d
5399;5399;4476;o
5402;5402;4478;o
5404;5404;4480;o
5409;5409;4484;o
5413;5413;4488;o
5420;5420;4493;o
5433;5433;4503;o
5441;5441;4511;o
5445;5445;4514;o
5450;5450;4519;o
5460;5460;4526;o
5461;5461;4527;o
5462;5462;4527;d
5468;5468;4533;o
5469;5469;4534;o
5472;5472;4537;o
5473;5473;4538;o
5478;5478;4543;o
5487;5487;4550;o
5517;5517;4576;o
5521;5521;4580;o
5526;5526;4585;o
5527;5527;4585;d
5530;5530;4588;o
5531;5531;4589;o
5539;5539;4596;o
5563;5563;4616;o
5565;5565;4618;o
5574;5574;4626;o
5579;5579;4631;o
5580;5580;4631;d
5606;5606;4650;o
5617;5617;4659;o
5618;5618;4660;o
5642;5642;4681;o
5684;5684;4715;o
5699;5699;4725;o
5701;5701;4727;o
5704;5704;4729;o
5722;5722;4743;o
5727;5727;4746;o
5736;5736;4753;o
5753;5753;4768;o
5760;5760;4774;o
5761;5761;4774;d
5774;5774;4784;o
5775;5775;4784;d
5788;5788;4794;o
5801;5801;4803;o
5826;5826;4825;o
5827;5827;4825;d
5858;5858;4851;o
5859;5859;4851;d
5860;5860;4852;o
5866;5866;4858;o
5873;5873;4863;o
5911;5911;4894;o
5928;5928;4907;o
5965;5965;4937;o
5977;5977;4948;o
5978;5978;4949;o
6001;6001;4969;o
6015;6015;4981;o
6033;6033;4994;o
6034;6034;4995;o
6039;6039;4999;o
6040;6040;4999;d
6042;6042;5001;o
6052;6052;5011;o
6067;6067;5024;o
6077;6077;5033;o
6112;6112;5063;o
6114;6114;5065;o
6115;6115;5066;o
6122;6122;5072;o
6144;6144;5092;o
6175;6175;5118;o
6178;6178;5120;o
6183;6183;5125;o
6185;6185;5126;o
6186;6186;5126;d
6191;6191;5129;o
6196;6196;5133;o
6235;6235;5164;o
6255;6255;5180;o
6256;6256;5180;d
6257;6257;5181;o
6272;6272;5194;o
6275;6275;5196;o
6299;6299;5213;o
6301;6301;5215;o
6317;6317;5228;o
6318;6318;5228;d
6342;6342;5250;o
6349;6349;5256;o
6359;6359;5263;o
6363;6363;5267;o
6366;6366;5269;o
6367;6367;5270;o
6383;6383;5283;o
6391;6391;5290;o
6408;6408;5305;o
6417;6417;5313;o
6422;6422;5317;o
6452;6452;5343;o
6468;6468;5357;o
6469;6469;5358;o
6473;6473;5362;o
6474;6474;5362;d
6478;6478;5366;o
6481;6481;5369;o
6485;6485;5372;o
6499;6499;5385;o
6501;6501;5387;o
6511;6511;5395;o
6544;6544;5422;o
6545;6545;5422;d
6546;6546;5423;o
6551;6551;5428;o
6552;6552;5429;o
6567;6567;5442;o
6571;6571;5445;o
6604;6604;5472;o
6610;6610;5477;o
6616;6616;5481;o
6619;6619;5483;o
6644;6644;5505;o
6691;6691;5541;o
6698;6698;5546;o
6729;6729;5572;o
6731;6731;5574;o
6749;6749;5591;o
6750;6750;5591;d
6753;6753;5593;o
6764;6764;5602;o
6789;6789;5622;o
6798;6798;5628;o
6803;6803;5632;o
6804;6804;5632;d
6827;6827;5648;o
6829;6829;5650;o
6844;6844;5661;o
6886;6886;5692;o
6892;6892;5698;o
6893;6893;5698;d
6895;6895;5700;o
6906;6906;5708;o
6922;6922;5724;o
6924;6924;5726;o
6936;6936;5735;o
6944;6944;5740;o
6946;6946;5742;o
6967;6967;5758;o
6978;6978;5767;o
6987;6987;5774;o
7010;7010;5794;o
7011;7011;5794;d
7043;7043;5817;o
7065;7065;5837;o
7100;7100;5868;o
7102;7102;5870;o
7112;7112;5878;o
7127;7127;5891;o
7150;7150;5912;o
7166;7166;5927;o
7186;7186;5944;o
7195;7195;5952;o
7234;7234;5984;o
7241;7241;5991;o
7286;7286;6030;o
7291;7291;6034;o
7299;7299;6040;o
7311;7311;6051;o
7324;7324;6061;o
7325;7325;6062;o
7327;7327;6064;o
7339;7339;6075;o
7348;7348;6083;o
7366;7366;6097;o
7390;7390;6118;o
7411;7411;6138;o
7412;7412;6138;d
7422;7422;6148;o
7423;7423;6148;d
7434;7434;6157;o
7435;7435;6158;o
7521;7521;6226;o
7567;7567;6265;o
7576;7576;6273;o
7586;7586;6281;o
7594;7594;6289;o
7614;7614;6306;o
7632;7632;6321;o
7672;7672;6353;o
7678;7678;6358;o
7683;7683;6363;o
7723;7723;6397;o
7724;7724;6397;d
7727;7727;6400;o
7753;7753;6425;o
7765;7765;6434;o
7772;7772;6440;o
7787;7787;6453;o
7796;7796;6461;o
7797;7797;6461;d
7800;7800;6463;o
7814;7814;6472;o
7815;7815;6473;o
7843;7843;6495;o
7855;7855;6505;o
7862;7862;6510;o
7863;7863;6511;o
7864;7864;6512;o
7914;7914;6555;o
7959;7959;6592;o
7970;7970;6602;o
7980;7980;6609;o
8013;8013;6636;o
8030;8030;6649;o
8064;8064;6678;o
8074;8074;6686;o
8076;8076;6688;o
8089;8089;6699;o
8091;8091;6701;o
8096;8096;6706;o
8105;8105;6715;o
8130;8130;6738;o
8200;8200;6792;o
8217;8217;6806;o
8276;8276;6856;o
8287;8287;6866;o
8295;8295;6872;o
8327;8327;6897;o
8333;8333;6902;o
8342;8342;6910;o
8356;8356;6922;o
8359;8359;6924;o
8362;8362;6927;o
8366;8366;6930;o
8392;8392;6950;o
8393;8393;6950;d
8432;8432;6985;o
8433;8433;6985;d
8463;8463;7011;o
8489;8489;7033;o
8502;8502;7045;o
8506;8506;7049;o
8510;8510;7052;o
8548;8548;7082;o
8568;8568;7099;o
8571;8571;7101;o
8598;8598;7123;o
8610;8610;7133;o
8611;8611;7133;d
8615;8615;7136;o
8636;8636;7156;o
8661;8661;7176;o
8666;8666;7180;o
8667;8667;7181;o
8670;8670;7184;o
8677;8677;7190;o
8678;8678;7190;d
8692;8692;7203;o
8726;8726;7231;o
8737;8737;7240;o
8738;8738;7240;d
8764;8764;7262;o
8777;8777;7274;o
8865;9173;7401;o
8866;9174;7401;d
8888;9196;7418;o
8894;9202;7424;o
8909;9217;7437;o
8918;9226;7445;o
8923;9231;7449;o
8928;9236;7454;o
8942;9250;7465;o
8965;9273;7485;o
8966;9274;7485;d
8968;9276;7487;o
9005;9313;7520;o
9008;9316;7523;o
9032;9340;7542;o
9038;9346;7546;o
9054;9362;7559;o
9058;9366;7562;o
9062;9370;7565;o
9095;9403;7594;o
9109;9417;7606;o
9110;9418;7607;o
9111;9419;7607;d
9119;9427;7614;o
9120;9428;7614;d
9125;9433;7618;o
9142;9450;7632;o
9143;9451;7632;d
9148;9456;7636;o
9149;9457;7637;o
9150;9458;7637;d
9197;9505;7674;o
9238;9546;7713;o
9247;9555;7721;o
9261;9569;7733;o
9274;9582;7745;o
9285;9593;7753;o
9298;9606;7765;o
9303;9611;7769;o
9308;9616;7774;o
9333;9641;7795;o
9334;9642;7795;d
9355;9663;7815;o
9356;9664;7815;d
9362;9670;7819;o
9367;9675;7824;o
9372;9680;7828;o
9394;9702;7844;o
9407;9715;7857;o
9409;9717;7859;o
9410;9718;7859;d
9413;9721;7861;o
9447;9755;7890;o
9452;9760;7894;o
9467;9775;7907;o
9468;9776;7907;d
9490;9798;7926;o
9512;9820;7944;o
9525;9833;7957;o
9526;9834;7957;d
9536;9844;7965;o
9537;9845;7965;d
9538;9846;7966;o
9564;9872;7990;o
9572;9880;7997;o
9606;9914;8026;o
9607;9915;8027;o
9621;9929;8038;o
9622;9930;8039;o
9625;9933;8041;o
9637;9945;8051;o
9638;9946;8051;d
9665;9973;8073;o
9679;9987;8085;o
9687;9995;8092;o
9689;9997;8094;o
9715;10023;8114;o
9732;10040;8127;o
9733;10041;8127;d
9735;10043;8129;o
9738;10046;8132;o
9758;10066;8149;o
9762;10070;8153;o
9767;10075;8158;o
9768;10076;8159;o
9769;10077;8159;d
9782;10090;8169;o
9787;10095;8173;o
9788;10096;8173;d
9837;10145;8212;o
9851;10159;8225;o
9890;10198;8260;o
9891;10199;8260;d
9892;10200;8261;o
9893;10201;8261;d
9901;10209;8268;o
9961;10269;8316;o
9965;10273;8320;o
9966;10274;8320;d
9967;10275;8321;o
9968;10276;8321;d
9974;10282;8327;o
9979;10287;8330;o
9980;10288;8330;d
9995;10303;8341;o
10042;10350;8377;o
10043;10351;8377;d
10047;10355;8381;o
10074;10382;8405;o
10081;10389;8411;o
10151;10459;8475;o
10167;10475;8489;o
10168;10476;8489;d
10171;10479;8492;o
10184;10492;8505;o
10202;10510;8519;o
10203;10511;8519;d
10209;10517;8523;o
10220;10528;8533;o
10235;10543;8547;o
10247;10555;8558;o
10255;10563;8564;o
10256;10564;8564;d
10258;10566;8566;o
10328;10636;8625;o
10331;10639;8628;o
10346;10654;8639;o
10354;10662;8645;o
10394;10702;8680;o
10395;10703;8680;d
10406;10714;8688;o
10438;10746;8713;o
10469;10777;8742;o
10470;10778;8742;d
10490;10798;8759;o
10505;10813;8772;o
10510;10818;8776;o
10520;10828;8784;o
10604;10912;8856;o
10652;10960;8896;o
10655;10963;8899;o
10679;10987;8919;o
10680;10988;8919;d
10689;10997;8926;o
10690;10998;8926;d
10696;11004;8931;o
10700;11008;8934;o
10726;11034;8957;o
10742;11050;8972;o
10755;11063;8982;o
10756;11064;8982;d
10775;11083;8998;o
10785;11093;9006;o
10797;11105;9017;o
10806;11114;9024;o
10813;11121;9030;o
10814;11122;9030;d
10815;11123;9031;o
10818;11126;9034;o
10822;11130;9037;o
10823;11131;9037;d
10828;11136;9041;o
10839;11147;9051;o
10841;11149;9052;o
10887;11195;9093;o
10900;11208;9104;o
10942;11250;9138;o
10944;11252;9140;o
10958;11266;9153;o
10959;11267;9153;d
10963;11271;9156;o
10966;11274;9159;o
10967;11275;9159;d
10978;11286;9167;o
10996;11304;9179;o
11006;11314;9188;o
11011;11319;9192;o
11019;11327;9199;o
11021;11329;9201;o
11023;11331;9203;o
11029;11337;9208;o
11051;11359;9225;o
11052;11360;9225;d
11054;11362;9227;o
11063;11371;9235;o
11064;11372;9236;o
11071;11379;9241;o
11072;11380;9241;d
11073;11381;9242;o
11097;11405;9263;o
11098;11406;9263;d
11101;11409;9265;o
11153;11461;9307;o
11183;11491;9333;o
11189;11497;9337;o
11208;11516;9353;o
11209;11517;9353;d
11237;11545;9377;o
11266;11574;9403;o
11288;11596;9422;o
11290;11598;9424;o
11301;11609;9433;o
11329;11637;9455;o
11330;11638;9455;d
11354;11662;9472;o
11368;11676;9484;o
11375;11683;9491;o
11377;11685;9493;o
11378;11686;9494;o
11379;11687;9494;d
11393;11701;9504;o
11401;11709;9510;o
11402;11710;9510;d
11405;11713;9513;o
11406;11714;9513;d
11424;11732;9528;o
11446;11754;9548;o
11447;11755;9549;o
11460;11768;9560;o
11486;11794;9583;o
11487;11795;9583;d
11496;11804;9591;o
11543;11851;9627;o
11547;11855;9631;o
11549;11857;9633;o
11552;11860;9635;o
11558;11866;9640;o
11559;11867;9640;d
11565;11873;9645;o
11566;11874;9646;o
11567;11875;9646;d
11578;11886;9656;o
11598;11906;9673;o
11599;11907;9673;d
11603;11911;9677;o
11635;11943;9703;o
11639;11947;9707;o
11668;11976;9730;o
11669;11977;9730;d
11670;11978;9731;o
11671;11979;9731;d
11695;12003;9750;o
11742;12050;9790;o
11743;12051;9790;d
11771;12079;9814;o
11784;12092;9826;o
11787;12095;9828;o
11794;12102;9833;o
11825;12133;9859;o
11836;12144;9869;o
11837;12145;9869;d
11855;12163;9883;o
11873;12181;9897;o
11912;12220;9928;o
11913;12221;9928;d
11995;12303;10001;o
12000;12308;10005;o
12016;12324;10018;o
12017;12325;10019;o
12020;12328;10022;o
12036;12344;10036;o
12050;12358;10049;o
12051;12359;10049;d
12068;12376;10063;o
12070;12378;10065;o
12074;12382;10068;o
12075;12383;10068;d
12088;12396;10079;o
12089;12397;10079;d
12108;12416;10093;o
12109;12417;10093;d
12124;12432;10105;o
12156;12464;10131;o
12160;12468;10134;o
12177;12485;10148;o
12182;12490;10152;o
12239;12547;10202;o
12253;12561;10215;o
12260;12568;10220;o
12269;12577;10227;o
12278;12586;10233;o
12291;12599;10243;o
12308;12616;10257;o
12317;12625;10266;o
12335;12643;10280;o
12354;12662;10297;o
12387;12695;10320;o
12418;12726;10343;o
12421;12729;10345;o
12422;12730;10345;d
12430;12738;10351;o
12431;12739;10351;d
12442;12750;10361;o
12446;12754;10364;o
12447;12755;10364;d
12448;12756;10365;o
12494;12802;10404;o
12502;12810;10411;o
12532;12840;10436;o
12535;12843;10439;o
12536;12844;10440;o
12542;12850;10445;o
12543;12851;10445;d
12551;12859;10451;o
12582;12890;10478;o
12600;12908;10493;o
12635;12943;10520;o
12678;12986;10558;o
12683;12991;10562;o
12736;13044;10607;o
12743;13051;10613;o
12763;13071;10630;o
12781;13089;10644;o
12782;13090;10645;o
12787;13095;10650;o
12790;13098;10652;o
12794;13102;10656;o
12805;13113;10663;o
12815;13123;10670;o
12826;13134;10679;o
12843;13151;10694;o
12863;13171;10710;o
12864;13172;10711;o
12882;13190;10728;o
12893;13201;10738;o
12923;13231;10762;o
12938;13246;10774;o
12952;13260;10788;o
12953;13261;10789;o
12954;13262;10789;d
12968;13276;10799;o
12977;13285;10807;o
12982;13290;10812;o
12983;13291;10812;d
13038;13346;10857;o
13072;13380;10884;o
13096;13404;10904;o
13097;13405;10905;o
13098;13406;10906;o
13104;13412;10911;o
13109;13417;10915;o
13139;13447;10940;o
13140;13448;10940;d
13143;13451;10942;o
13160;13468;10954;o
13161;13469;10954;d
13172;13480;10963;o
13182;13490;10973;o
13231;13539;11013;o
13240;13548;11021;o
13248;13556;11027;o
13268;13576;11042;o
13280;13588;11053;o
13282;13590;11054;o
13295;13603;11065;o
13300;13608;11069;o
13312;13620;11079;o
13332;13640;11096;o
13349;13657;11111;o
13350;13658;11111;d
13365;13673;11123;o
13379;13687;11135;o
13382;13690;11138;o
13386;13694;11141;o
13442;13750;11186;o
13443;13751;11186;d
13495;13803;11231;o
13512;13820;11244;o
13537;13845;11265;o
13544;13852;11271;o
13578;13886;11295;o
13604;13912;11317;o
