"disp_id","type_card","issued","issued_year","issued_month","issued_day","is_junior","is_gold","is_classic","has_card"
1746,"other",NA,NA,NA,NA,0,0,0,0
1747,"other",NA,NA,NA,NA,0,0,0,0
1748,"other",NA,NA,NA,NA,0,0,0,0
1749,"other",NA,NA,NA,NA,0,0,0,0
1750,"other",NA,NA,NA,NA,0,0,0,0
1751,"other",NA,NA,NA,NA,0,0,0,0
1752,"other",NA,NA,NA,NA,0,0,0,0
1753,"other",NA,NA,NA,NA,0,0,0,0
1754,"junior",961028,1996,10,28,1,0,0,1
1755,"other",NA,NA,NA,NA,0,0,0,0
1756,"other",NA,NA,NA,NA,0,0,0,0
1757,"other",NA,NA,NA,NA,0,0,0,0
1758,"other",NA,NA,NA,NA,0,0,0,0
1759,"other",NA,NA,NA,NA,0,0,0,0
1760,"other",NA,NA,NA,NA,0,0,0,0
1761,"other",NA,NA,NA,NA,0,0,0,0
1762,"other",NA,NA,NA,NA,0,0,0,0
1763,"other",NA,NA,NA,NA,0,0,0,0
1764,"other",NA,NA,NA,NA,0,0,0,0
1765,"other",NA,NA,NA,NA,0,0,0,0
1768,"other",NA,NA,NA,NA,0,0,0,0
1769,"other",NA,NA,NA,NA,0,0,0,0
1770,"other",NA,NA,NA,NA,0,0,0,0
1771,"other",NA,NA,NA,NA,0,0,0,0
1772,"other",NA,NA,NA,NA,0,0,0,0
1774,"other",NA,NA,NA,NA,0,0,0,0
1775,"other",NA,NA,NA,NA,0,0,0,0
1776,"other",NA,NA,NA,NA,0,0,0,0
1777,"other",NA,NA,NA,NA,0,0,0,0
1778,"other",NA,NA,NA,NA,0,0,0,0
1779,"classic",960815,1996,8,15,0,0,1,1
1780,"other",NA,NA,NA,NA,0,0,0,0
1781,"other",NA,NA,NA,NA,0,0,0,0
1782,"other",NA,NA,NA,NA,0,0,0,0
1783,"other",NA,NA,NA,NA,0,0,0,0
1784,"other",NA,NA,NA,NA,0,0,0,0
1785,"other",NA,NA,NA,NA,0,0,0,0
1786,"other",NA,NA,NA,NA,0,0,0,0
1787,"other",NA,NA,NA,NA,0,0,0,0
1788,"other",NA,NA,NA,NA,0,0,0,0
1789,"other",NA,NA,NA,NA,0,0,0,0
1790,"other",NA,NA,NA,NA,0,0,0,0
1791,"other",NA,NA,NA,NA,0,0,0,0
1792,"other",NA,NA,NA,NA,0,0,0,0
1793,"classic",970622,1997,6,22,0,0,1,1
1794,"other",NA,NA,NA,NA,0,0,0,0
1795,"other",NA,NA,NA,NA,0,0,0,0
1796,"other",NA,NA,NA,NA,0,0,0,0
1797,"other",NA,NA,NA,NA,0,0,0,0
1798,"other",NA,NA,NA,NA,0,0,0,0
1799,"other",NA,NA,NA,NA,0,0,0,0
1800,"other",NA,NA,NA,NA,0,0,0,0
1801,"other",NA,NA,NA,NA,0,0,0,0
1802,"other",NA,NA,NA,NA,0,0,0,0
1803,"other",NA,NA,NA,NA,0,0,0,0
1806,"other",NA,NA,NA,NA,0,0,0,0
1807,"other",NA,NA,NA,NA,0,0,0,0
1808,"other",NA,NA,NA,NA,0,0,0,0
1809,"other",NA,NA,NA,NA,0,0,0,0
1810,"other",NA,NA,NA,NA,0,0,0,0
1811,"other",NA,NA,NA,NA,0,0,0,0
1812,"gold",960421,1996,4,21,0,1,0,1
1813,"other",NA,NA,NA,NA,0,0,0,0
1814,"other",NA,NA,NA,NA,0,0,0,0
1815,"other",NA,NA,NA,NA,0,0,0,0
1816,"other",NA,NA,NA,NA,0,0,0,0
1817,"other",NA,NA,NA,NA,0,0,0,0
1818,"other",NA,NA,NA,NA,0,0,0,0
1819,"other",NA,NA,NA,NA,0,0,0,0
1820,"other",NA,NA,NA,NA,0,0,0,0
1821,"other",NA,NA,NA,NA,0,0,0,0
1822,"other",NA,NA,NA,NA,0,0,0,0
1823,"other",NA,NA,NA,NA,0,0,0,0
1824,"other",NA,NA,NA,NA,0,0,0,0
1825,"other",NA,NA,NA,NA,0,0,0,0
1826,"other",NA,NA,NA,NA,0,0,0,0
1827,"other",NA,NA,NA,NA,0,0,0,0
1828,"other",NA,NA,NA,NA,0,0,0,0
1829,"other",NA,NA,NA,NA,0,0,0,0
1830,"other",NA,NA,NA,NA,0,0,0,0
1831,"junior",960408,1996,4,8,1,0,0,1
1832,"other",NA,NA,NA,NA,0,0,0,0
1833,"other",NA,NA,NA,NA,0,0,0,0
1834,"other",NA,NA,NA,NA,0,0,0,0
1835,"other",NA,NA,NA,NA,0,0,0,0
1836,"other",NA,NA,NA,NA,0,0,0,0
1837,"other",NA,NA,NA,NA,0,0,0,0
1838,"other",NA,NA,NA,NA,0,0,0,0
1839,"other",NA,NA,NA,NA,0,0,0,0
1840,"other",NA,NA,NA,NA,0,0,0,0
1841,"other",NA,NA,NA,NA,0,0,0,0
1842,"other",NA,NA,NA,NA,0,0,0,0
1843,"other",NA,NA,NA,NA,0,0,0,0
1844,"other",NA,NA,NA,NA,0,0,0,0
1845,"other",NA,NA,NA,NA,0,0,0,0
1846,"other",NA,NA,NA,NA,0,0,0,0
1847,"other",NA,NA,NA,NA,0,0,0,0
1848,"other",NA,NA,NA,NA,0,0,0,0
1849,"other",NA,NA,NA,NA,0,0,0,0
1850,"other",NA,NA,NA,NA,0,0,0,0
1851,"other",NA,NA,NA,NA,0,0,0,0
1852,"other",NA,NA,NA,NA,0,0,0,0
1853,"other",NA,NA,NA,NA,0,0,0,0
1854,"other",NA,NA,NA,NA,0,0,0,0
1856,"other",NA,NA,NA,NA,0,0,0,0
1857,"other",NA,NA,NA,NA,0,0,0,0
1860,"other",NA,NA,NA,NA,0,0,0,0
1861,"classic",961204,1996,12,4,0,0,1,1
1862,"other",NA,NA,NA,NA,0,0,0,0
1863,"other",NA,NA,NA,NA,0,0,0,0
1864,"other",NA,NA,NA,NA,0,0,0,0
1865,"other",NA,NA,NA,NA,0,0,0,0
1866,"other",NA,NA,NA,NA,0,0,0,0
1867,"other",NA,NA,NA,NA,0,0,0,0
1868,"other",NA,NA,NA,NA,0,0,0,0
1869,"other",NA,NA,NA,NA,0,0,0,0
1870,"other",NA,NA,NA,NA,0,0,0,0
1871,"other",NA,NA,NA,NA,0,0,0,0
1872,"other",NA,NA,NA,NA,0,0,0,0
1873,"other",NA,NA,NA,NA,0,0,0,0
1874,"other",NA,NA,NA,NA,0,0,0,0
1875,"other",NA,NA,NA,NA,0,0,0,0
1876,"gold",951113,1995,11,13,0,1,0,1
1877,"other",NA,NA,NA,NA,0,0,0,0
1878,"other",NA,NA,NA,NA,0,0,0,0
1879,"other",NA,NA,NA,NA,0,0,0,0
1880,"other",NA,NA,NA,NA,0,0,0,0
1881,"other",NA,NA,NA,NA,0,0,0,0
1882,"other",NA,NA,NA,NA,0,0,0,0
1883,"other",NA,NA,NA,NA,0,0,0,0
1884,"other",NA,NA,NA,NA,0,0,0,0
1885,"other",NA,NA,NA,NA,0,0,0,0
1886,"other",NA,NA,NA,NA,0,0,0,0
1887,"other",NA,NA,NA,NA,0,0,0,0
1888,"other",NA,NA,NA,NA,0,0,0,0
1889,"other",NA,NA,NA,NA,0,0,0,0
1890,"classic",961120,1996,11,20,0,0,1,1
1891,"other",NA,NA,NA,NA,0,0,0,0
1892,"other",NA,NA,NA,NA,0,0,0,0
1893,"other",NA,NA,NA,NA,0,0,0,0
1894,"other",NA,NA,NA,NA,0,0,0,0
1895,"other",NA,NA,NA,NA,0,0,0,0
1896,"other",NA,NA,NA,NA,0,0,0,0
1897,"other",NA,NA,NA,NA,0,0,0,0
1898,"other",NA,NA,NA,NA,0,0,0,0
1899,"other",NA,NA,NA,NA,0,0,0,0
1900,"classic",960331,1996,3,31,0,0,1,1
1901,"other",NA,NA,NA,NA,0,0,0,0
1903,"other",NA,NA,NA,NA,0,0,0,0
1904,"other",NA,NA,NA,NA,0,0,0,0
1905,"other",NA,NA,NA,NA,0,0,0,0
1906,"other",NA,NA,NA,NA,0,0,0,0
1907,"other",NA,NA,NA,NA,0,0,0,0
1908,"other",NA,NA,NA,NA,0,0,0,0
1909,"other",NA,NA,NA,NA,0,0,0,0
1910,"other",NA,NA,NA,NA,0,0,0,0
1911,"other",NA,NA,NA,NA,0,0,0,0
1912,"classic",960801,1996,8,1,0,0,1,1
1913,"other",NA,NA,NA,NA,0,0,0,0
1914,"other",NA,NA,NA,NA,0,0,0,0
1915,"other",NA,NA,NA,NA,0,0,0,0
1916,"other",NA,NA,NA,NA,0,0,0,0
1917,"other",NA,NA,NA,NA,0,0,0,0
1919,"other",NA,NA,NA,NA,0,0,0,0
1920,"other",NA,NA,NA,NA,0,0,0,0
1921,"other",NA,NA,NA,NA,0,0,0,0
1922,"other",NA,NA,NA,NA,0,0,0,0
1923,"other",NA,NA,NA,NA,0,0,0,0
1924,"other",NA,NA,NA,NA,0,0,0,0
1925,"other",NA,NA,NA,NA,0,0,0,0
1926,"other",NA,NA,NA,NA,0,0,0,0
1927,"other",NA,NA,NA,NA,0,0,0,0
1928,"other",NA,NA,NA,NA,0,0,0,0
1929,"other",NA,NA,NA,NA,0,0,0,0
1930,"other",NA,NA,NA,NA,0,0,0,0
1931,"other",NA,NA,NA,NA,0,0,0,0
1932,"other",NA,NA,NA,NA,0,0,0,0
1934,"other",NA,NA,NA,NA,0,0,0,0
1935,"other",NA,NA,NA,NA,0,0,0,0
1936,"other",NA,NA,NA,NA,0,0,0,0
1937,"other",NA,NA,NA,NA,0,0,0,0
1938,"other",NA,NA,NA,NA,0,0,0,0
1939,"other",NA,NA,NA,NA,0,0,0,0
1940,"other",NA,NA,NA,NA,0,0,0,0
1941,"other",NA,NA,NA,NA,0,0,0,0
1942,"other",NA,NA,NA,NA,0,0,0,0
1943,"other",NA,NA,NA,NA,0,0,0,0
1944,"other",NA,NA,NA,NA,0,0,0,0
1945,"other",NA,NA,NA,NA,0,0,0,0
1946,"classic",940919,1994,9,19,0,0,1,1
1947,"other",NA,NA,NA,NA,0,0,0,0
1948,"other",NA,NA,NA,NA,0,0,0,0
1949,"other",NA,NA,NA,NA,0,0,0,0
1950,"other",NA,NA,NA,NA,0,0,0,0
1951,"other",NA,NA,NA,NA,0,0,0,0
1952,"other",NA,NA,NA,NA,0,0,0,0
1953,"other",NA,NA,NA,NA,0,0,0,0
1954,"other",NA,NA,NA,NA,0,0,0,0
1955,"other",NA,NA,NA,NA,0,0,0,0
1956,"other",NA,NA,NA,NA,0,0,0,0
1957,"other",NA,NA,NA,NA,0,0,0,0
1958,"other",NA,NA,NA,NA,0,0,0,0
1959,"other",NA,NA,NA,NA,0,0,0,0
1960,"other",NA,NA,NA,NA,0,0,0,0
1961,"other",NA,NA,NA,NA,0,0,0,0
1962,"other",NA,NA,NA,NA,0,0,0,0
1963,"other",NA,NA,NA,NA,0,0,0,0
1964,"other",NA,NA,NA,NA,0,0,0,0
1965,"other",NA,NA,NA,NA,0,0,0,0
1966,"other",NA,NA,NA,NA,0,0,0,0
1967,"other",NA,NA,NA,NA,0,0,0,0
1968,"other",NA,NA,NA,NA,0,0,0,0
1969,"other",NA,NA,NA,NA,0,0,0,0
1970,"other",NA,NA,NA,NA,0,0,0,0
1971,"classic",960608,1996,6,8,0,0,1,1
1972,"other",NA,NA,NA,NA,0,0,0,0
1973,"other",NA,NA,NA,NA,0,0,0,0
1974,"other",NA,NA,NA,NA,0,0,0,0
1975,"other",NA,NA,NA,NA,0,0,0,0
1976,"other",NA,NA,NA,NA,0,0,0,0
1977,"other",NA,NA,NA,NA,0,0,0,0
1978,"other",NA,NA,NA,NA,0,0,0,0
1979,"other",NA,NA,NA,NA,0,0,0,0
1980,"classic",960617,1996,6,17,0,0,1,1
1981,"other",NA,NA,NA,NA,0,0,0,0
1982,"other",NA,NA,NA,NA,0,0,0,0
1983,"other",NA,NA,NA,NA,0,0,0,0
1984,"other",NA,NA,NA,NA,0,0,0,0
1985,"other",NA,NA,NA,NA,0,0,0,0
1986,"other",NA,NA,NA,NA,0,0,0,0
1988,"other",NA,NA,NA,NA,0,0,0,0
1989,"other",NA,NA,NA,NA,0,0,0,0
1990,"other",NA,NA,NA,NA,0,0,0,0
1991,"other",NA,NA,NA,NA,0,0,0,0
1993,"other",NA,NA,NA,NA,0,0,0,0
1994,"other",NA,NA,NA,NA,0,0,0,0
1995,"other",NA,NA,NA,NA,0,0,0,0
1996,"other",NA,NA,NA,NA,0,0,0,0
1997,"other",NA,NA,NA,NA,0,0,0,0
1998,"other",NA,NA,NA,NA,0,0,0,0
1999,"junior",950127,1995,1,27,1,0,0,1
2000,"other",NA,NA,NA,NA,0,0,0,0
2001,"other",NA,NA,NA,NA,0,0,0,0
2002,"other",NA,NA,NA,NA,0,0,0,0
2003,"other",NA,NA,NA,NA,0,0,0,0
2004,"other",NA,NA,NA,NA,0,0,0,0
2005,"other",NA,NA,NA,NA,0,0,0,0
2006,"other",NA,NA,NA,NA,0,0,0,0
2007,"other",NA,NA,NA,NA,0,0,0,0
2008,"other",NA,NA,NA,NA,0,0,0,0
2009,"other",NA,NA,NA,NA,0,0,0,0
2010,"other",NA,NA,NA,NA,0,0,0,0
2011,"other",NA,NA,NA,NA,0,0,0,0
2012,"other",NA,NA,NA,NA,0,0,0,0
2013,"other",NA,NA,NA,NA,0,0,0,0
2015,"other",NA,NA,NA,NA,0,0,0,0
2016,"other",NA,NA,NA,NA,0,0,0,0
2017,"other",NA,NA,NA,NA,0,0,0,0
2018,"other",NA,NA,NA,NA,0,0,0,0
2019,"other",NA,NA,NA,NA,0,0,0,0
2020,"other",NA,NA,NA,NA,0,0,0,0
2021,"other",NA,NA,NA,NA,0,0,0,0
2022,"other",NA,NA,NA,NA,0,0,0,0
2023,"other",NA,NA,NA,NA,0,0,0,0
2024,"other",NA,NA,NA,NA,0,0,0,0
2025,"other",NA,NA,NA,NA,0,0,0,0
2026,"other",NA,NA,NA,NA,0,0,0,0
2027,"other",NA,NA,NA,NA,0,0,0,0
2028,"other",NA,NA,NA,NA,0,0,0,0
2029,"other",NA,NA,NA,NA,0,0,0,0
2030,"other",NA,NA,NA,NA,0,0,0,0
2031,"other",NA,NA,NA,NA,0,0,0,0
2032,"other",NA,NA,NA,NA,0,0,0,0
2033,"other",NA,NA,NA,NA,0,0,0,0
2034,"other",NA,NA,NA,NA,0,0,0,0
2035,"other",NA,NA,NA,NA,0,0,0,0
2037,"other",NA,NA,NA,NA,0,0,0,0
2038,"other",NA,NA,NA,NA,0,0,0,0
2039,"other",NA,NA,NA,NA,0,0,0,0
2040,"other",NA,NA,NA,NA,0,0,0,0
2041,"other",NA,NA,NA,NA,0,0,0,0
2042,"other",NA,NA,NA,NA,0,0,0,0
2043,"other",NA,NA,NA,NA,0,0,0,0
2044,"other",NA,NA,NA,NA,0,0,0,0
2045,"classic",960711,1996,7,11,0,0,1,1
2046,"other",NA,NA,NA,NA,0,0,0,0
2047,"other",NA,NA,NA,NA,0,0,0,0
2048,"other",NA,NA,NA,NA,0,0,0,0
2049,"other",NA,NA,NA,NA,0,0,0,0
2050,"other",NA,NA,NA,NA,0,0,0,0
2051,"other",NA,NA,NA,NA,0,0,0,0
2052,"other",NA,NA,NA,NA,0,0,0,0
2053,"other",NA,NA,NA,NA,0,0,0,0
2054,"other",NA,NA,NA,NA,0,0,0,0
2055,"other",NA,NA,NA,NA,0,0,0,0
2056,"other",NA,NA,NA,NA,0,0,0,0
2057,"other",NA,NA,NA,NA,0,0,0,0
2058,"other",NA,NA,NA,NA,0,0,0,0
2059,"other",NA,NA,NA,NA,0,0,0,0
2060,"other",NA,NA,NA,NA,0,0,0,0
2061,"other",NA,NA,NA,NA,0,0,0,0
2062,"other",NA,NA,NA,NA,0,0,0,0
2063,"other",NA,NA,NA,NA,0,0,0,0
2064,"other",NA,NA,NA,NA,0,0,0,0
2065,"other",NA,NA,NA,NA,0,0,0,0
2066,"other",NA,NA,NA,NA,0,0,0,0
2067,"other",NA,NA,NA,NA,0,0,0,0
2068,"other",NA,NA,NA,NA,0,0,0,0
2069,"other",NA,NA,NA,NA,0,0,0,0
2070,"other",NA,NA,NA,NA,0,0,0,0
2071,"other",NA,NA,NA,NA,0,0,0,0
2072,"other",NA,NA,NA,NA,0,0,0,0
2073,"other",NA,NA,NA,NA,0,0,0,0
2074,"other",NA,NA,NA,NA,0,0,0,0
2075,"other",NA,NA,NA,NA,0,0,0,0
2076,"other",NA,NA,NA,NA,0,0,0,0
2077,"other",NA,NA,NA,NA,0,0,0,0
2078,"other",NA,NA,NA,NA,0,0,0,0
2079,"other",NA,NA,NA,NA,0,0,0,0
2080,"other",NA,NA,NA,NA,0,0,0,0
2081,"other",NA,NA,NA,NA,0,0,0,0
2082,"other",NA,NA,NA,NA,0,0,0,0
2083,"other",NA,NA,NA,NA,0,0,0,0
2084,"other",NA,NA,NA,NA,0,0,0,0
2085,"other",NA,NA,NA,NA,0,0,0,0
2086,"other",NA,NA,NA,NA,0,0,0,0
2087,"other",NA,NA,NA,NA,0,0,0,0
2088,"other",NA,NA,NA,NA,0,0,0,0
2089,"other",NA,NA,NA,NA,0,0,0,0
2090,"other",NA,NA,NA,NA,0,0,0,0
2091,"other",NA,NA,NA,NA,0,0,0,0
2092,"other",NA,NA,NA,NA,0,0,0,0
2093,"other",NA,NA,NA,NA,0,0,0,0
2094,"other",NA,NA,NA,NA,0,0,0,0
2095,"other",NA,NA,NA,NA,0,0,0,0
2096,"other",NA,NA,NA,NA,0,0,0,0
2097,"other",NA,NA,NA,NA,0,0,0,0
2098,"other",NA,NA,NA,NA,0,0,0,0
2099,"other",NA,NA,NA,NA,0,0,0,0
2100,"other",NA,NA,NA,NA,0,0,0,0
2101,"other",NA,NA,NA,NA,0,0,0,0
2102,"other",NA,NA,NA,NA,0,0,0,0
2103,"other",NA,NA,NA,NA,0,0,0,0
2104,"other",NA,NA,NA,NA,0,0,0,0
2105,"other",NA,NA,NA,NA,0,0,0,0
2106,"other",NA,NA,NA,NA,0,0,0,0
2107,"other",NA,NA,NA,NA,0,0,0,0
2108,"other",NA,NA,NA,NA,0,0,0,0
2109,"other",NA,NA,NA,NA,0,0,0,0
2110,"other",NA,NA,NA,NA,0,0,0,0
2111,"other",NA,NA,NA,NA,0,0,0,0
2112,"other",NA,NA,NA,NA,0,0,0,0
2113,"other",NA,NA,NA,NA,0,0,0,0
2114,"other",NA,NA,NA,NA,0,0,0,0
2115,"other",NA,NA,NA,NA,0,0,0,0
2116,"other",NA,NA,NA,NA,0,0,0,0
2117,"other",NA,NA,NA,NA,0,0,0,0
2118,"other",NA,NA,NA,NA,0,0,0,0
2119,"other",NA,NA,NA,NA,0,0,0,0
2121,"other",NA,NA,NA,NA,0,0,0,0
2122,"other",NA,NA,NA,NA,0,0,0,0
2123,"other",NA,NA,NA,NA,0,0,0,0
2124,"other",NA,NA,NA,NA,0,0,0,0
2125,"other",NA,NA,NA,NA,0,0,0,0
2126,"other",NA,NA,NA,NA,0,0,0,0
2128,"other",NA,NA,NA,NA,0,0,0,0
2129,"other",NA,NA,NA,NA,0,0,0,0
2130,"other",NA,NA,NA,NA,0,0,0,0
2131,"other",NA,NA,NA,NA,0,0,0,0
2132,"other",NA,NA,NA,NA,0,0,0,0
2133,"other",NA,NA,NA,NA,0,0,0,0
2134,"other",NA,NA,NA,NA,0,0,0,0
2135,"other",NA,NA,NA,NA,0,0,0,0
2136,"other",NA,NA,NA,NA,0,0,0,0
2137,"other",NA,NA,NA,NA,0,0,0,0
2138,"other",NA,NA,NA,NA,0,0,0,0
2139,"other",NA,NA,NA,NA,0,0,0,0
2140,"other",NA,NA,NA,NA,0,0,0,0
2141,"classic",960101,1996,1,1,0,0,1,1
2142,"other",NA,NA,NA,NA,0,0,0,0
2143,"other",NA,NA,NA,NA,0,0,0,0
2144,"other",NA,NA,NA,NA,0,0,0,0
2145,"other",NA,NA,NA,NA,0,0,0,0
2146,"other",NA,NA,NA,NA,0,0,0,0
2147,"other",NA,NA,NA,NA,0,0,0,0
2148,"other",NA,NA,NA,NA,0,0,0,0
2149,"other",NA,NA,NA,NA,0,0,0,0
2150,"other",NA,NA,NA,NA,0,0,0,0
2151,"other",NA,NA,NA,NA,0,0,0,0
2152,"other",NA,NA,NA,NA,0,0,0,0
2153,"other",NA,NA,NA,NA,0,0,0,0
2154,"other",NA,NA,NA,NA,0,0,0,0
2155,"other",NA,NA,NA,NA,0,0,0,0
2156,"other",NA,NA,NA,NA,0,0,0,0
2157,"classic",950927,1995,9,27,0,0,1,1
2158,"other",NA,NA,NA,NA,0,0,0,0
2159,"other",NA,NA,NA,NA,0,0,0,0
2160,"other",NA,NA,NA,NA,0,0,0,0
2161,"other",NA,NA,NA,NA,0,0,0,0
2162,"other",NA,NA,NA,NA,0,0,0,0
2163,"other",NA,NA,NA,NA,0,0,0,0
2164,"other",NA,NA,NA,NA,0,0,0,0
2165,"other",NA,NA,NA,NA,0,0,0,0
2166,"other",NA,NA,NA,NA,0,0,0,0
2167,"other",NA,NA,NA,NA,0,0,0,0
2168,"other",NA,NA,NA,NA,0,0,0,0
2169,"other",NA,NA,NA,NA,0,0,0,0
2170,"other",NA,NA,NA,NA,0,0,0,0
2171,"other",NA,NA,NA,NA,0,0,0,0
2172,"other",NA,NA,NA,NA,0,0,0,0
2173,"other",NA,NA,NA,NA,0,0,0,0
2174,"other",NA,NA,NA,NA,0,0,0,0
2175,"other",NA,NA,NA,NA,0,0,0,0
2176,"other",NA,NA,NA,NA,0,0,0,0
2177,"other",NA,NA,NA,NA,0,0,0,0
2178,"other",NA,NA,NA,NA,0,0,0,0
2179,"other",NA,NA,NA,NA,0,0,0,0
2180,"other",NA,NA,NA,NA,0,0,0,0
2181,"other",NA,NA,NA,NA,0,0,0,0
2182,"other",NA,NA,NA,NA,0,0,0,0
2183,"other",NA,NA,NA,NA,0,0,0,0
2184,"other",NA,NA,NA,NA,0,0,0,0
2185,"other",NA,NA,NA,NA,0,0,0,0
2186,"other",NA,NA,NA,NA,0,0,0,0
2187,"other",NA,NA,NA,NA,0,0,0,0
2188,"other",NA,NA,NA,NA,0,0,0,0
2189,"other",NA,NA,NA,NA,0,0,0,0
2190,"other",NA,NA,NA,NA,0,0,0,0
2191,"other",NA,NA,NA,NA,0,0,0,0
2192,"other",NA,NA,NA,NA,0,0,0,0
2193,"other",NA,NA,NA,NA,0,0,0,0
2194,"other",NA,NA,NA,NA,0,0,0,0
2195,"other",NA,NA,NA,NA,0,0,0,0
2196,"other",NA,NA,NA,NA,0,0,0,0
2197,"other",NA,NA,NA,NA,0,0,0,0
2198,"other",NA,NA,NA,NA,0,0,0,0
2199,"other",NA,NA,NA,NA,0,0,0,0
2200,"other",NA,NA,NA,NA,0,0,0,0
2201,"other",NA,NA,NA,NA,0,0,0,0
2202,"other",NA,NA,NA,NA,0,0,0,0
2203,"other",NA,NA,NA,NA,0,0,0,0
2204,"other",NA,NA,NA,NA,0,0,0,0
2205,"other",NA,NA,NA,NA,0,0,0,0
2206,"other",NA,NA,NA,NA,0,0,0,0
2207,"other",NA,NA,NA,NA,0,0,0,0
2208,"other",NA,NA,NA,NA,0,0,0,0
2209,"other",NA,NA,NA,NA,0,0,0,0
2210,"other",NA,NA,NA,NA,0,0,0,0
2211,"other",NA,NA,NA,NA,0,0,0,0
2212,"other",NA,NA,NA,NA,0,0,0,0
2213,"other",NA,NA,NA,NA,0,0,0,0
2214,"other",NA,NA,NA,NA,0,0,0,0
2215,"other",NA,NA,NA,NA,0,0,0,0
2216,"other",NA,NA,NA,NA,0,0,0,0
2217,"other",NA,NA,NA,NA,0,0,0,0
2218,"other",NA,NA,NA,NA,0,0,0,0
2219,"other",NA,NA,NA,NA,0,0,0,0
2220,"other",NA,NA,NA,NA,0,0,0,0
2221,"other",NA,NA,NA,NA,0,0,0,0
2222,"other",NA,NA,NA,NA,0,0,0,0
2223,"other",NA,NA,NA,NA,0,0,0,0
2224,"other",NA,NA,NA,NA,0,0,0,0
2225,"other",NA,NA,NA,NA,0,0,0,0
2226,"other",NA,NA,NA,NA,0,0,0,0
2227,"other",NA,NA,NA,NA,0,0,0,0
2228,"other",NA,NA,NA,NA,0,0,0,0
2229,"other",NA,NA,NA,NA,0,0,0,0
2230,"other",NA,NA,NA,NA,0,0,0,0
2231,"other",NA,NA,NA,NA,0,0,0,0
2232,"other",NA,NA,NA,NA,0,0,0,0
2233,"other",NA,NA,NA,NA,0,0,0,0
2235,"other",NA,NA,NA,NA,0,0,0,0
2236,"other",NA,NA,NA,NA,0,0,0,0
2237,"other",NA,NA,NA,NA,0,0,0,0
2238,"other",NA,NA,NA,NA,0,0,0,0
2239,"other",NA,NA,NA,NA,0,0,0,0
2240,"other",NA,NA,NA,NA,0,0,0,0
2241,"other",NA,NA,NA,NA,0,0,0,0
2242,"other",NA,NA,NA,NA,0,0,0,0
2243,"other",NA,NA,NA,NA,0,0,0,0
2246,"other",NA,NA,NA,NA,0,0,0,0
2247,"other",NA,NA,NA,NA,0,0,0,0
2248,"other",NA,NA,NA,NA,0,0,0,0
2249,"other",NA,NA,NA,NA,0,0,0,0
2250,"other",NA,NA,NA,NA,0,0,0,0
2251,"other",NA,NA,NA,NA,0,0,0,0
2252,"other",NA,NA,NA,NA,0,0,0,0
2253,"other",NA,NA,NA,NA,0,0,0,0
2254,"other",NA,NA,NA,NA,0,0,0,0
2255,"other",NA,NA,NA,NA,0,0,0,0
2256,"other",NA,NA,NA,NA,0,0,0,0
2257,"other",NA,NA,NA,NA,0,0,0,0
2258,"other",NA,NA,NA,NA,0,0,0,0
2259,"other",NA,NA,NA,NA,0,0,0,0
2260,"other",NA,NA,NA,NA,0,0,0,0
2261,"other",NA,NA,NA,NA,0,0,0,0
2263,"other",NA,NA,NA,NA,0,0,0,0
2264,"other",NA,NA,NA,NA,0,0,0,0
2265,"other",NA,NA,NA,NA,0,0,0,0
2266,"other",NA,NA,NA,NA,0,0,0,0
2267,"classic",970828,1997,8,28,0,0,1,1
2268,"other",NA,NA,NA,NA,0,0,0,0
2269,"other",NA,NA,NA,NA,0,0,0,0
2270,"other",NA,NA,NA,NA,0,0,0,0
2271,"other",NA,NA,NA,NA,0,0,0,0
2274,"other",NA,NA,NA,NA,0,0,0,0
2275,"other",NA,NA,NA,NA,0,0,0,0
2276,"other",NA,NA,NA,NA,0,0,0,0
2277,"other",NA,NA,NA,NA,0,0,0,0
2278,"other",NA,NA,NA,NA,0,0,0,0
2279,"other",NA,NA,NA,NA,0,0,0,0
2280,"other",NA,NA,NA,NA,0,0,0,0
2281,"other",NA,NA,NA,NA,0,0,0,0
2282,"other",NA,NA,NA,NA,0,0,0,0
2283,"other",NA,NA,NA,NA,0,0,0,0
2286,"other",NA,NA,NA,NA,0,0,0,0
2287,"other",NA,NA,NA,NA,0,0,0,0
2288,"other",NA,NA,NA,NA,0,0,0,0
2289,"other",NA,NA,NA,NA,0,0,0,0
2290,"other",NA,NA,NA,NA,0,0,0,0
2291,"other",NA,NA,NA,NA,0,0,0,0
2292,"other",NA,NA,NA,NA,0,0,0,0
2293,"other",NA,NA,NA,NA,0,0,0,0
2294,"other",NA,NA,NA,NA,0,0,0,0
2295,"other",NA,NA,NA,NA,0,0,0,0
2296,"other",NA,NA,NA,NA,0,0,0,0
2297,"other",NA,NA,NA,NA,0,0,0,0
2298,"other",NA,NA,NA,NA,0,0,0,0
2299,"other",NA,NA,NA,NA,0,0,0,0
2300,"other",NA,NA,NA,NA,0,0,0,0
2301,"other",NA,NA,NA,NA,0,0,0,0
2302,"other",NA,NA,NA,NA,0,0,0,0
2303,"other",NA,NA,NA,NA,0,0,0,0
2304,"other",NA,NA,NA,NA,0,0,0,0
2305,"other",NA,NA,NA,NA,0,0,0,0
2306,"other",NA,NA,NA,NA,0,0,0,0
2307,"other",NA,NA,NA,NA,0,0,0,0
